index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
460527,566,4,15/08/2013,578,1,1,0,0,5932
406531,517,7,10/08/2014,0,0,0,0,1,0
616144,64,4,05/09/2013,684,1,0,0,0,8202
9341,666,5,27/02/2015,630,1,0,0,0,6161
259012,289,3,16/04/2014,683,1,1,0,1,7112
67800,518,5,11/10/2013,571,1,1,0,0,6305
440118,100,1,07/04/2014,635,1,0,0,0,6631
328443,1016,2,01/04/2014,571,1,1,0,0,6542
368991,1104,1,26/01/2015,487,1,1,0,0,6926
611815,443,3,01/01/2014,0,0,0,a,1,0
702589,212,5,21/06/2013,484,1,1,0,0,4960
371217,551,7,15/06/2014,0,0,0,0,0,0
468514,480,1,13/07/2015,769,1,1,0,0,8468
590594,47,5,06/09/2013,791,1,0,0,0,5597
362564,360,6,04/01/2014,585,1,0,0,0,5359
690219,987,2,15/10/2013,797,1,0,0,0,5600
626864,15,3,21/05/2014,588,1,1,0,0,6111
510515,662,6,28/06/2014,684,1,0,0,0,6661
427124,823,6,24/05/2014,421,1,0,0,0,4150
247411,713,1,02/12/2013,1766,1,1,0,0,16875
546610,1025,3,26/11/2014,867,1,1,0,0,7555
76415,1024,5,14/11/2014,823,1,1,0,0,6409
493369,586,1,22/06/2015,1923,1,0,0,0,11568
673445,774,4,26/09/2013,765,1,1,0,0,5881
552596,1100,1,04/03/2013,1054,1,1,0,0,9583
77739,488,1,31/03/2014,469,1,1,0,0,5377
201919,769,1,17/06/2013,3157,1,1,0,0,10902
642074,478,3,16/10/2013,623,1,0,0,0,5214
342971,465,2,30/09/2014,695,1,1,0,0,8792
303643,449,6,28/06/2014,1111,1,0,0,0,8240
709930,143,2,30/12/2014,650,1,0,0,1,5833
557584,301,7,06/04/2014,0,0,0,0,0,0
684220,523,5,21/06/2013,2149,1,1,0,1,19613
547775,458,6,02/03/2013,945,1,0,0,0,9741
109368,695,4,15/01/2015,528,1,1,0,0,6174
595,367,2,17/02/2015,571,1,1,0,0,5895
109500,6,1,22/09/2014,538,1,0,0,0,4068
542680,483,4,16/05/2013,800,1,1,0,1,7064
577770,915,1,21/04/2014,0,0,0,b,1,0
105434,807,7,13/07/2014,0,0,0,0,0,0
247520,1102,4,09/05/2013,0,0,0,a,0,0
123927,169,6,09/11/2013,741,1,0,0,0,7051
519201,950,1,13/10/2014,576,1,0,0,0,5449
315256,269,5,15/03/2013,1238,1,0,0,0,9387
480703,696,4,25/04/2013,1029,1,1,0,0,8652
279778,1008,4,11/07/2013,660,1,0,0,1,4323
257890,106,2,15/10/2013,696,1,0,0,0,5770
252715,34,6,23/05/2015,873,1,0,0,0,8461
697217,636,6,19/10/2013,635,1,0,0,0,5268
659209,213,4,01/05/2014,0,0,1,a,0,0
674706,743,3,24/07/2013,332,1,0,0,1,3088
404154,440,6,22/02/2014,409,1,0,0,0,3472
533958,580,1,22/04/2013,1786,1,1,0,0,12851
437927,679,7,24/05/2015,0,0,0,0,0,0
98962,509,2,28/10/2014,413,1,0,0,1,4146
221973,400,1,30/12/2013,1723,1,0,0,1,12573
561702,351,3,08/04/2015,476,1,0,0,1,5296
747,262,4,26/03/2015,2794,1,0,0,0,15881
514140,498,6,19/04/2014,814,1,0,0,0,6995
239822,272,2,29/07/2014,670,1,1,0,1,6772
571061,299,2,24/06/2014,674,1,0,0,0,6068
207296,954,1,06/10/2014,1247,1,1,0,1,11388
270091,725,5,08/05/2015,712,1,1,0,0,7428
640498,478,3,08/05/2013,780,1,0,0,0,6475
130979,812,4,12/06/2014,745,1,0,0,0,5513
353491,514,7,10/05/2015,0,0,0,0,0,0
655533,794,1,15/12/2014,705,1,1,0,0,8142
653322,452,4,10/04/2014,432,1,0,0,0,4225
688727,324,7,09/06/2013,0,0,0,0,0,0
668779,1084,5,26/12/2014,0,0,0,c,1,0
139763,455,1,01/12/2014,558,1,1,0,0,8861
30273,1001,1,30/12/2013,920,1,0,0,1,7948
652870,975,5,22/11/2013,811,1,1,0,0,8225
527122,601,2,09/07/2013,340,1,0,0,1,3832
389878,697,3,10/06/2015,900,1,0,0,0,9351
243151,1025,4,07/02/2013,932,1,1,0,0,8096
500203,700,1,28/04/2014,666,1,1,0,0,7397
231794,350,6,20/06/2015,496,1,0,0,0,5832
248986,685,5,24/05/2013,785,1,0,0,0,6153
187511,440,5,21/03/2014,673,1,1,0,0,6096
646538,688,5,04/01/2013,396,1,0,0,1,3624
558680,43,4,21/05/2015,625,1,1,0,0,6616
117374,801,2,16/06/2015,556,1,1,0,0,6360
87785,264,2,14/04/2015,1104,1,1,0,0,10194
451525,495,1,29/12/2014,318,1,0,0,1,3445
602640,152,5,29/11/2013,635,1,0,0,0,6061
363516,1063,1,15/12/2014,804,1,1,0,0,8644
431605,593,3,06/03/2013,1168,1,1,0,0,8993
455696,75,5,01/11/2013,706,1,0,0,0,6274
467249,652,4,13/06/2013,687,1,0,0,0,5956
41367,866,3,09/01/2013,450,1,1,0,1,6170
670654,845,6,10/05/2014,426,1,0,0,0,4700
402403,444,5,06/06/2014,1461,1,1,0,0,12211
30810,320,2,19/02/2013,2133,1,1,0,0,16187
624855,290,6,31/08/2013,423,1,0,0,0,4127
13458,1068,4,09/04/2015,234,1,0,0,1,3100
477117,779,4,29/01/2015,750,1,1,0,0,7178
459898,664,5,21/02/2014,718,1,1,0,0,5759
177165,941,1,26/01/2015,697,1,1,0,0,7914
352602,215,2,21/05/2013,480,1,0,0,1,5116
677928,868,3,27/08/2014,517,1,0,0,1,7229
60810,483,5,03/04/2015,0,0,1,b,0,0
673844,917,2,11/06/2013,721,1,0,0,0,5588
168534,423,4,11/12/2014,1670,1,0,0,0,10815
497098,271,1,12/08/2013,1139,1,1,0,1,12089
506330,644,4,05/06/2014,1075,1,1,0,0,9427
225908,85,7,20/10/2013,1073,1,0,0,0,6625
282234,43,1,20/07/2015,551,1,0,0,1,5387
386018,33,4,23/05/2013,725,1,0,0,0,6719
406458,479,7,27/01/2013,0,0,0,0,0,0
428118,250,7,12/05/2013,0,0,0,0,0,0
502093,923,4,05/06/2014,802,1,1,0,0,7620
373397,945,5,01/11/2013,573,1,0,0,0,4855
465782,502,3,10/09/2014,1239,1,0,0,0,7915
618617,149,7,04/05/2014,0,0,0,0,0,0
308106,1001,6,08/03/2014,383,1,0,0,0,3500
31168,752,5,13/06/2014,435,1,0,0,0,4285
40661,564,1,06/01/2014,603,1,1,0,1,6889
436044,1031,7,17/03/2013,0,0,0,0,0,0
291004,384,3,26/02/2014,816,1,0,0,0,5987
524355,926,2,10/09/2013,561,1,1,0,0,7383
80477,872,1,13/07/2015,761,1,1,0,1,9365
570011,73,2,08/10/2013,516,1,1,0,1,5019
29105,1070,6,14/02/2015,968,1,0,0,0,7672
443299,883,3,29/04/2015,538,1,1,0,0,5307
667178,346,7,15/02/2015,0,0,0,0,0,0
396622,753,3,03/04/2013,707,1,0,0,1,6397
608127,390,6,04/04/2015,1429,1,0,0,0,12010
599531,751,7,09/02/2014,0,0,0,0,0,0
673647,295,4,04/09/2014,765,1,1,0,1,6009
356390,202,1,14/07/2014,603,1,1,0,0,7904
486139,722,6,14/12/2013,2026,1,0,0,0,15442
556471,616,2,16/04/2013,805,1,0,0,0,7192
473697,657,5,03/05/2013,840,1,1,0,0,7068
316648,1059,7,02/06/2013,0,0,0,0,0,0
303275,84,2,15/07/2014,1434,1,1,0,1,14422
580295,250,5,26/04/2013,662,1,1,0,0,7689
679434,1072,6,07/06/2014,427,1,0,0,0,4203
533877,886,4,29/05/2014,0,0,0,a,0,0
220435,393,2,19/08/2014,703,1,1,0,1,7779
365337,496,6,24/08/2013,814,1,0,0,0,6707
98922,438,7,14/09/2014,0,0,0,0,0,0
507088,88,4,17/10/2013,559,1,0,0,0,4794
32708,52,6,01/06/2013,577,1,0,0,0,7965
609581,687,5,15/08/2014,685,1,0,0,1,7153
325538,903,5,24/01/2014,875,1,1,0,0,10582
440927,586,3,11/09/2013,2481,1,1,0,0,16388
410885,908,5,24/07/2015,361,1,0,0,0,3700
202778,50,2,22/07/2014,271,1,0,0,0,2973
448073,872,1,21/07/2014,678,1,0,0,1,6396
652169,764,3,14/08/2013,437,1,1,0,1,4220
39159,127,6,23/02/2013,697,1,0,0,0,5353
158347,489,7,23/03/2014,0,0,0,0,0,0
699484,961,3,21/05/2014,652,1,1,0,0,6269
606750,659,4,28/02/2013,683,1,0,0,0,5435
274864,752,5,14/02/2014,429,1,0,0,0,4361
48268,784,3,10/06/2015,628,1,0,0,0,5173
390493,718,2,19/08/2014,921,1,1,0,1,9084
355903,661,5,14/06/2013,549,1,0,0,0,5724
465748,645,5,31/10/2014,1595,1,0,0,0,12948
488955,251,1,17/03/2014,2652,1,1,0,0,22404
599207,560,7,24/05/2015,0,0,0,0,0,0
49612,785,4,30/10/2014,643,1,0,0,0,6498
709834,667,3,17/12/2014,968,1,1,0,0,12423
602162,61,5,20/12/2013,830,1,1,0,0,9348
172878,552,1,04/05/2015,1028,1,1,0,0,11745
448329,30,7,07/12/2014,0,0,0,0,0,0
417782,561,4,17/01/2013,569,1,0,0,0,4710
587588,293,6,11/04/2015,584,1,0,0,0,5338
25651,148,1,18/11/2013,967,1,1,0,0,9887
19824,1007,6,28/03/2015,1036,1,0,0,0,8924
594183,742,4,27/02/2014,792,1,0,0,0,6857
609814,541,5,19/09/2014,818,1,1,0,0,7201
565327,72,4,23/05/2013,470,1,0,0,1,3948
569394,218,7,12/01/2014,0,0,0,0,0,0
517332,706,4,12/06/2014,484,1,0,0,1,4841
84640,451,1,15/12/2014,603,1,1,0,0,9689
243200,1063,3,26/06/2013,429,1,0,0,1,2896
313667,669,3,01/07/2015,446,1,1,0,0,5709
414451,622,2,23/12/2014,771,1,0,0,1,6949
674753,939,6,26/10/2013,619,1,0,0,0,5833
370154,706,1,24/02/2014,453,1,0,0,0,4570
232953,761,1,14/10/2013,996,1,0,0,0,8206
545557,205,6,16/11/2013,720,1,0,0,0,5032
646629,872,6,28/09/2013,648,1,0,0,0,7399
351078,104,4,10/04/2014,1260,1,0,0,0,8994
262687,418,5,02/08/2013,632,1,1,0,1,6589
557657,944,6,09/05/2015,1440,1,0,0,0,9068
228879,621,4,06/03/2014,1082,1,1,0,0,9268
377923,576,5,08/05/2015,1029,1,1,0,0,8567
250511,315,6,29/06/2013,270,1,0,0,0,2516
234386,1065,4,20/02/2014,558,1,1,0,0,4873
458661,874,6,29/11/2014,591,1,0,0,0,6138
603054,860,4,03/10/2013,0,0,0,a,1,0
447693,274,4,03/01/2013,543,1,0,0,1,4597
347076,393,1,23/06/2014,536,1,0,0,0,5600
596257,789,4,25/04/2013,472,1,1,0,0,3344
219376,1001,5,07/03/2014,624,1,1,0,0,5474
372720,771,2,03/03/2015,813,1,1,0,0,7589
210835,284,6,14/02/2015,516,1,0,0,0,5560
218860,1076,5,22/05/2015,607,1,1,0,0,5132
683085,38,2,12/03/2013,306,1,0,0,0,3599
367862,1079,2,07/01/2014,887,1,1,0,1,11751
65842,1046,7,27/10/2013,0,0,0,0,0,0
258659,1024,5,06/06/2014,885,1,1,0,0,7822
78317,853,7,27/07/2014,0,0,0,0,0,0
74710,656,2,21/07/2015,373,1,0,0,0,3020
696362,584,4,06/11/2014,427,1,1,0,0,4516
61456,960,6,18/07/2015,574,1,0,0,0,6481
146009,313,2,04/02/2014,834,1,1,0,0,8678
387385,456,6,22/06/2013,786,1,0,0,0,5556
151633,70,6,09/03/2013,547,1,0,0,0,5480
689135,376,6,10/08/2013,671,1,0,0,0,5260
338954,31,4,01/01/2015,0,0,0,a,1,0
442589,62,3,25/09/2013,757,1,1,0,0,7462
220327,133,2,10/02/2015,694,1,0,0,0,5368
434183,430,7,02/03/2014,0,0,0,0,0,0
655081,1100,4,13/11/2014,668,1,1,0,0,5346
186486,1039,7,20/01/2013,0,0,0,0,0,0
454235,117,4,07/05/2015,546,1,1,0,0,4892
304256,1042,3,17/07/2013,599,1,1,0,0,4941
291296,63,3,03/07/2013,568,1,1,0,1,6666
121429,756,6,30/11/2013,3804,1,0,0,0,26064
493201,964,7,26/05/2013,0,0,0,0,0,0
21950,1012,5,07/06/2013,526,1,1,0,0,5964
543462,147,7,21/04/2013,0,0,0,0,0,0
167978,223,5,08/03/2013,742,1,1,0,0,7428
436506,475,5,20/03/2015,965,1,1,0,0,8104
339069,446,1,16/02/2015,273,1,1,0,0,3428
587400,556,6,16/08/2014,657,1,0,0,0,5634
663924,540,4,07/05/2015,466,1,1,0,0,7192
234927,481,4,28/03/2013,633,1,1,0,1,5836
225540,559,7,31/03/2013,0,0,0,0,0,0
311784,335,5,22/11/2013,2611,1,1,0,0,14498
168897,1065,2,26/03/2013,460,1,1,0,1,5189
257239,209,6,28/02/2015,477,1,0,0,0,4450
445948,265,6,07/03/2015,275,1,0,0,0,2445
533738,13,5,07/06/2013,421,1,1,0,0,5357
554373,276,7,30/03/2014,0,0,0,0,0,0
401517,371,3,08/04/2015,484,1,0,0,1,5459
627177,488,6,15/03/2014,380,1,0,0,0,3281
617756,364,7,14/06/2015,0,0,0,0,0,0
678631,221,7,17/08/2014,0,0,0,0,0,0
710516,190,6,22/02/2014,540,1,0,0,0,5692
669400,239,1,26/05/2014,445,1,0,0,0,4104
635655,801,2,10/09/2013,528,1,1,0,0,6443
151630,273,6,27/07/2013,513,1,0,0,0,4750
643327,718,2,19/05/2015,964,1,1,0,0,9689
544323,540,4,21/05/2015,457,1,1,0,0,6730
402854,827,3,20/08/2014,1863,1,1,0,1,14766
146302,398,3,17/04/2013,431,1,0,0,0,3487
204341,853,7,26/07/2015,0,0,0,0,0,0
574288,1021,6,27/09/2014,1075,1,0,0,0,9171
470242,324,5,22/08/2014,664,1,1,0,1,6485
623338,230,5,10/07/2015,909,1,0,0,0,7640
648578,87,1,29/06/2015,1006,1,1,0,0,9732
80285,730,2,29/04/2014,1010,1,1,0,0,9394
685269,538,6,31/05/2014,326,1,0,0,0,2168
375563,664,2,10/02/2015,533,1,0,0,1,4753
608095,598,7,24/11/2013,0,0,0,0,0,0
137865,285,3,11/03/2015,436,1,0,0,0,4369
252005,15,1,30/03/2015,923,1,1,0,0,9825
575171,848,5,03/01/2014,716,1,0,0,1,5989
5921,213,2,29/10/2013,532,1,0,0,1,6028
11774,314,3,17/04/2013,491,1,0,0,0,3851
168698,181,7,09/03/2014,0,0,0,0,0,0
171151,274,1,08/06/2015,1112,1,0,0,0,7053
402728,498,4,25/04/2013,898,1,1,0,0,7257
507245,806,6,14/03/2015,501,1,0,0,0,6015
531012,753,7,08/12/2013,0,0,0,0,0,0
179261,793,5,20/12/2013,764,1,1,0,0,8194
83932,349,3,05/03/2014,780,1,1,0,0,7796
177482,724,5,03/04/2015,0,0,1,b,1,0
463002,676,4,14/08/2014,1631,1,0,0,1,6798
648689,952,3,19/03/2014,473,1,1,0,0,6045
413805,161,4,06/06/2013,763,1,1,0,0,6808
583044,852,3,19/11/2014,515,1,0,0,0,3663
688210,180,3,08/10/2014,861,1,1,0,0,7638
561876,816,3,03/04/2013,837,1,0,0,1,6495
107134,275,3,01/07/2015,653,1,1,0,0,6906
617238,91,5,23/08/2013,449,1,0,0,1,3704
550100,817,6,25/04/2015,2020,1,0,0,0,13829
482204,222,5,08/08/2014,594,1,1,0,1,5340
614584,393,5,08/11/2013,667,1,1,0,0,6925
402223,90,6,14/02/2015,1144,1,0,0,0,9830
596901,276,6,25/05/2013,245,1,0,0,0,2161
295586,485,5,27/09/2013,462,1,1,0,0,5107
649556,17,2,27/05/2014,669,1,0,0,0,5000
5826,687,6,17/05/2014,749,1,0,0,0,7856
434886,1073,5,19/12/2014,913,1,1,0,0,9923
56490,643,3,07/05/2014,1072,1,1,0,0,9087
372551,522,3,19/02/2014,614,1,1,0,0,7262
419247,917,3,23/04/2014,673,1,0,0,1,5320
63019,766,6,08/06/2013,480,1,0,0,0,5100
457827,363,5,13/02/2015,852,1,0,0,0,7761
269264,688,6,07/09/2013,176,1,0,0,0,1662
275724,467,3,03/09/2014,1677,1,1,0,0,14453
70164,1020,4,26/12/2013,0,0,0,c,1,0
112575,712,3,10/06/2015,505,1,0,0,0,4756
542541,1084,2,22/04/2014,850,1,0,0,1,6536
57022,798,4,10/01/2013,1008,1,1,0,0,8569
26643,196,7,10/11/2013,0,0,0,0,0,0
624377,13,6,24/05/2014,326,1,0,0,0,3755
636326,807,1,07/01/2013,1155,1,1,0,1,11940
121753,967,6,19/04/2014,856,1,0,0,0,7306
564447,1063,7,23/02/2014,0,0,0,0,0,0
267722,1053,1,01/06/2015,1370,1,1,0,0,14114
516955,657,6,11/07/2015,466,1,0,0,0,3842
495652,301,2,28/04/2015,589,1,1,0,0,6712
690523,801,4,10/01/2013,447,1,1,0,0,4805
415510,152,1,14/04/2014,873,1,1,0,1,9783
402667,639,5,08/02/2013,600,1,1,0,0,6147
307218,903,3,15/04/2015,629,1,1,0,0,7284
467669,630,7,13/04/2014,0,0,0,0,0,0
16297,1023,2,12/08/2014,498,1,0,0,1,4201
25524,805,4,24/01/2013,650,1,1,0,0,7591
377460,20,6,02/11/2013,575,1,0,0,0,5881
270553,337,7,05/04/2015,0,0,0,0,1,0
139415,808,4,29/08/2013,667,1,1,0,0,8350
655763,974,2,10/02/2015,1590,1,0,0,0,11252
85112,521,2,11/02/2014,305,1,0,0,0,3157
356244,357,5,06/09/2013,834,1,0,0,0,5824
132698,1051,1,06/01/2014,0,0,1,a,0,0
425994,147,2,24/03/2015,744,1,0,0,0,6553
323137,315,6,04/05/2013,321,1,0,0,0,2930
605421,805,2,07/04/2015,514,1,0,0,1,4997
370578,36,1,24/02/2014,1075,1,0,0,0,8467
587105,541,2,01/10/2013,817,1,0,0,0,6919
620809,74,3,23/04/2014,783,1,0,0,1,5620
587910,986,2,12/05/2015,595,1,0,0,0,3941
341240,133,5,02/08/2013,1024,1,1,0,1,8978
58790,888,4,15/05/2014,666,1,0,0,0,6368
611008,996,7,22/03/2015,0,0,0,0,0,0
667210,950,4,14/08/2014,436,1,0,0,1,4462
266627,1090,3,25/02/2015,775,1,0,0,0,5316
122934,159,2,12/03/2013,553,1,0,0,0,5201
33281,936,3,24/06/2015,789,1,0,0,0,5643
327083,1056,5,18/10/2013,328,1,0,0,0,3144
298707,945,6,24/05/2014,335,1,0,0,0,2705
53063,942,6,05/01/2013,429,1,0,0,1,4704
447238,812,7,06/07/2014,0,0,0,0,0,0
386837,980,6,25/01/2014,456,1,0,0,0,5390
580697,250,4,19/12/2013,900,1,1,0,0,10804
60556,571,3,06/11/2013,494,1,1,0,0,5617
38684,552,3,09/04/2014,673,1,0,0,0,5637
335976,122,5,25/04/2014,747,1,0,0,1,6246
7342,965,2,09/09/2014,792,1,0,0,0,6507
291502,374,6,15/03/2014,469,1,0,0,0,4559
680738,288,5,03/04/2015,0,0,1,b,1,0
327669,1049,4,16/07/2015,711,1,1,0,0,5916
563850,814,2,29/10/2013,576,1,0,0,1,5956
479732,211,4,11/09/2014,1357,1,0,0,0,10384
374328,296,1,14/07/2014,964,1,1,0,0,10420
660018,528,2,02/04/2013,960,1,0,0,1,9951
706439,242,5,30/05/2014,435,1,0,0,0,4436
125633,663,5,03/10/2014,0,0,1,a,0,0
571758,511,1,07/01/2013,924,1,1,0,0,7396
270451,625,1,22/07/2013,548,1,0,0,1,5039
669305,634,3,22/01/2014,567,1,1,0,0,6603
585527,267,1,21/10/2013,950,1,1,0,0,9444
626052,17,1,16/02/2015,1021,1,1,0,0,10162
596286,189,7,07/06/2015,0,0,0,0,0,0
210236,165,6,13/07/2013,318,1,0,0,0,2697
617241,147,2,21/04/2015,664,1,0,0,0,6305
559844,895,6,26/10/2013,862,1,0,0,0,8090
593966,588,3,20/02/2013,646,1,1,0,0,6091
356474,651,2,03/03/2015,1026,1,1,0,0,9778
557846,433,5,22/11/2013,665,1,1,0,0,6200
592939,605,2,30/04/2013,603,1,1,0,0,6752
110126,117,6,27/09/2014,309,1,0,0,0,2370
473223,491,3,25/02/2015,471,1,0,0,0,4732
646984,129,4,29/05/2014,0,0,0,a,0,0
58542,252,1,22/07/2013,724,1,0,0,1,8843
131524,954,3,22/07/2015,771,1,0,0,1,5872
448746,683,4,01/08/2013,1093,1,1,0,1,11907
90507,503,6,09/05/2015,521,1,0,0,0,5643
353310,1107,5,23/08/2013,520,1,0,0,1,4234
579186,290,5,12/06/2015,636,1,0,0,0,6221
652579,949,5,10/07/2015,454,1,0,0,0,4642
575265,174,2,16/06/2015,532,1,1,0,0,5933
169671,1026,5,31/07/2015,1433,1,1,0,1,12300
692438,1115,1,21/04/2014,0,0,0,b,1,0
521318,517,3,19/06/2013,558,1,1,0,0,6617
163976,867,2,31/03/2015,421,1,1,0,0,5181
675511,707,2,19/05/2015,1124,1,1,0,0,10484
492266,867,6,12/07/2014,464,1,0,0,0,4472
283537,592,6,04/04/2015,478,1,0,0,0,5282
85072,522,6,25/07/2015,726,1,0,0,0,8643
628552,190,1,23/02/2015,646,1,0,0,0,5723
219278,121,6,15/03/2014,203,1,0,0,0,1739
423665,209,5,27/02/2015,519,1,0,0,0,5218
538972,1003,4,19/06/2014,0,0,1,a,0,0
626919,290,4,03/01/2013,594,1,0,0,1,5620
690452,1065,1,16/09/2013,458,1,0,0,0,4017
239986,1058,4,27/11/2014,789,1,1,0,0,8028
605273,929,3,09/07/2014,654,1,0,0,0,4597
275309,931,3,10/07/2013,580,1,0,0,1,4591
228651,665,6,22/06/2013,0,0,0,0,0,0
148474,647,6,17/08/2013,511,1,0,0,0,3990
400982,157,7,08/06/2014,0,0,0,0,0,0
289990,684,2,03/09/2013,389,1,0,0,1,4030
497651,721,3,04/09/2013,667,1,0,0,0,6339
30648,746,7,05/01/2014,0,0,0,0,1,0
629790,240,6,14/12/2013,388,1,0,0,0,3587
273304,788,7,26/05/2013,0,0,0,0,0,0
494674,591,6,18/07/2015,372,1,0,0,0,3743
651671,470,4,26/12/2013,0,0,0,c,1,0
650669,278,3,03/09/2014,885,1,1,0,0,7875
146155,191,1,11/11/2013,641,1,0,0,0,5683
661943,987,4,11/04/2013,913,1,1,0,0,7383
10568,676,3,30/04/2014,2158,1,1,0,0,9707
258291,599,6,16/08/2014,984,1,0,0,0,10960
138461,114,3,04/03/2015,536,1,1,0,0,4819
185318,428,1,10/02/2014,451,1,0,0,0,4957
269288,675,5,22/08/2014,433,1,1,0,0,4316
353947,938,5,25/10/2013,953,1,1,0,0,9228
643986,1107,4,11/06/2015,526,1,0,0,0,4272
48016,793,3,24/04/2013,395,1,1,0,0,4443
647964,775,4,09/01/2014,666,1,1,0,0,8279
113153,1050,3,04/03/2015,522,1,1,0,0,7150
196327,104,6,20/04/2013,1461,1,0,0,0,11072
581633,888,5,10/05/2013,880,1,0,0,1,8063
162154,649,2,03/09/2013,366,1,0,0,0,2958
262130,545,5,13/02/2015,1028,1,0,0,0,8959
411048,513,4,07/08/2014,2088,1,1,0,1,18503
500236,726,1,22/07/2013,925,1,0,0,1,8073
233774,1053,4,23/10/2014,1058,1,1,0,0,9229
686941,222,2,15/01/2013,530,1,0,0,0,4160
400226,761,7,08/09/2013,0,0,0,0,0,0
74944,685,4,20/06/2013,622,1,1,0,0,6858
11501,296,2,04/02/2014,973,1,1,0,0,9612
586170,572,3,30/07/2014,560,1,1,0,1,7056
304771,985,2,02/12/2014,870,1,1,0,0,8969
567014,1012,1,09/03/2015,459,1,0,0,0,4654
689918,651,2,31/12/2013,700,1,0,0,1,5442
596594,593,3,15/01/2014,922,1,0,0,0,6343
612621,28,1,27/01/2014,501,1,0,0,0,3982
684084,880,2,10/03/2015,894,1,0,0,0,8374
477729,572,2,31/03/2015,714,1,1,0,1,8523
350474,973,3,20/11/2013,761,1,1,0,0,6283
638972,1054,1,17/11/2014,677,1,0,0,0,5805
180549,691,5,24/04/2015,560,1,0,0,0,7344
709638,327,4,31/07/2014,1133,1,1,0,1,10165
151191,501,1,20/07/2015,501,1,0,0,0,4448
166820,1095,5,01/02/2013,525,1,0,0,0,3675
382503,973,5,24/07/2015,673,1,0,0,1,5920
524130,338,7,13/10/2013,0,0,0,0,0,0
425934,1106,4,21/03/2013,647,1,1,0,0,5982
465984,681,4,22/01/2015,440,1,0,0,0,3609
519858,541,1,23/02/2015,686,1,0,0,0,5358
236462,755,7,20/07/2014,0,0,0,0,0,0
652751,73,2,23/09/2014,488,1,0,0,0,4178
530995,391,3,12/03/2014,625,1,0,0,0,4756
654785,581,5,01/03/2013,600,1,0,0,0,5223
689482,359,4,28/11/2013,668,1,0,0,0,5777
619242,667,5,23/08/2013,745,1,0,0,0,7358
405329,78,4,15/08/2013,514,1,1,0,1,3984
367023,356,5,15/11/2013,398,1,0,0,0,4754
268643,402,2,24/02/2015,423,1,0,0,0,3986
81513,999,4,16/04/2015,735,1,1,0,0,9037
415871,914,4,02/05/2013,1506,1,1,0,0,13606
444018,260,2,28/10/2014,897,1,0,0,1,5886
357732,438,6,01/06/2013,393,1,0,0,0,3448
199613,405,5,30/01/2015,534,1,1,0,0,5375
145512,586,6,29/06/2013,2744,1,0,0,0,16031
101630,544,3,03/07/2013,2314,1,1,0,0,17973
350624,1069,3,11/03/2015,971,1,0,0,0,7391
636010,872,3,21/05/2014,818,1,1,0,0,8755
253907,979,7,09/03/2014,0,0,0,0,0,0
651361,600,3,25/09/2013,539,1,1,0,0,5679
145968,825,3,23/10/2013,526,1,1,0,0,4983
369286,727,1,01/07/2013,595,1,1,0,0,6561
489167,210,6,10/08/2013,281,1,0,0,0,2428
53383,372,3,13/03/2013,633,1,0,0,0,6085
685748,560,7,21/04/2013,0,0,0,0,0,0
307867,349,3,17/07/2013,710,1,1,0,1,7535
710177,1048,2,18/06/2013,491,1,1,0,0,6754
156723,758,1,13/04/2015,845,1,1,0,0,7971
321154,217,7,25/01/2015,0,0,0,0,0,0
591260,1112,5,01/11/2013,0,0,0,a,1,0
447588,870,1,10/11/2014,982,1,1,0,0,8762
178601,130,3,21/08/2013,512,1,0,0,0,4058
150533,397,6,08/03/2014,625,1,0,0,0,4728
499139,746,3,23/07/2014,443,1,0,0,0,4814
38468,794,4,05/03/2015,515,1,1,0,0,4217
289867,897,7,27/01/2013,0,0,0,0,0,0
499435,742,5,08/11/2013,905,1,1,0,0,8007
413117,827,3,29/04/2015,1783,1,1,0,0,13576
594528,1058,6,13/09/2014,472,1,0,0,0,4878
676878,229,4,13/03/2014,613,1,0,0,0,6115
270695,436,7,21/04/2013,0,0,0,0,0,0
423254,1049,5,25/10/2013,656,1,1,0,0,3873
20195,1083,4,29/01/2015,347,1,1,0,0,5153
55639,646,1,01/07/2013,872,1,1,0,0,7924
131201,1064,6,29/03/2014,879,1,0,0,0,7816
416158,32,4,30/07/2015,617,1,1,0,0,6039
246333,844,6,10/01/2015,263,1,0,0,0,2101
588945,49,7,03/11/2013,0,0,0,0,0,0
170202,1042,7,03/02/2013,0,0,0,0,0,0
435216,235,5,04/04/2014,588,1,1,0,0,6885
489818,133,6,03/01/2015,388,1,0,0,0,4075
504545,190,6,17/01/2015,512,1,0,0,0,5110
253438,475,7,31/05/2015,0,0,0,0,0,0
26280,103,3,16/07/2014,399,1,1,0,1,4413
542813,439,5,12/09/2014,820,1,0,0,0,6099
141974,798,3,17/06/2015,989,1,1,0,0,9155
648300,877,6,28/02/2015,821,1,0,0,0,8289
654457,297,5,27/09/2013,760,1,1,0,0,7398
471513,28,3,19/02/2014,668,1,1,0,0,6381
632930,843,2,20/01/2015,763,1,0,0,0,6384
201403,217,7,11/01/2015,0,0,0,0,0,0
338508,122,7,17/02/2013,0,0,0,0,0,0
657421,116,7,12/04/2015,0,0,0,0,0,0
427102,479,1,16/09/2013,1212,1,0,0,0,9422
